Warszawa,Katowice
30.749285087338457,38.62496064294126
34.79292354312839,47.28250501488096
22.154147645547745,35.44228375672043
14.998276301771517,21.111972375
8.458042720281695,12.071107600806451
11.266997150691465,14.674385402862724
12.256510650973556,13.679777184139786
9.551171894692365,11.054942620814614
12.12116232654326,15.1404716875
17.827271148693175,21.53342628633742
22.1130396061405,25.241813597222222
25.847642911969118,36.74701179435483
