Warszawa,Katowice
19.48541154723841,28.96525537634409
15.30003525630285,21.498706896551724
21.26752101065966,27.72398976468545
12.099573939395531,16.042569444444442
9.692054902259164,12.339095192345017
9.89931755992632,14.237655488763162
8.293149612341855,12.998248151172811
10.02993134315821,14.772916666666667
15.090839199779497,16.795833333333334
16.099998090406203,20.32950268817204
18.9961173555061,26.317222222222224
19.343252334954418,32.63991935483871
